X,Y,OBJECTID_1,FID_,FID_1,name,descriptio,timestamp_,ObjectId,Lon,Lat,STATE_NAME,STATE_FIPS,Year,ID,sourceCountry,ENRICH_FID,areaType,bufferUnits,bufferUnitsAlias,bufferRadii,aggregationMethod,HasData,FedLandPt,CritHabPt,NLCDsnIcPt,NLCDfrstPt,NLCDssgPt,NLCDAgPt,NLCDWetPt,NLCDDevPt
-107.46669711431,37.3833400668904,2028,2027,3546,Jun-04,"Report 9018: Campers driven off mountain by unseen intruders
Class B; Archuleta County",2004/06/01 00:00:00+00,3547,-107.4667,37.38334,Colorado,8,2004,27,US,2028,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,94.7,0,0.2,94.5,4.4,0.7,0.2,0
-106.708402233527,40.5541523388023,2029,2028,3547,October circa 1978,"Report 12576: Elk hunters find series of tracks in Mt. Zirkel Wilderness
Class B; Routt County",1978/10/18 00:00:00+00,3548,-106.7084,40.55415,Colorado,8,1978,28,US,2029,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,81.7,0,0.5,71.8,19.9,1.2,4.9,1.6
-105.078696611383,39.4454998559484,2030,2029,3548,Oct-05,"Report 12802: Nighttime sighting by golf course worker at Arrowhead Golfcourse, aside Roxborough State Park, Rampart Range.
Class B; Douglas County",2005/10/07 00:00:00+00,3549,-105.0787,39.4455,Colorado,8,2005,29,US,2030,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,6.8,4.6,0.4,16,55.1,2.6,3.7,17
-106.1214969258,39.2932528295171,2031,2030,3549,Sep-05,"Report 12904: Notes from the Colorado BFRO Expedition
Class B; Lake County",2005/09/09 00:00:00+00,3550,-106.1215,39.29325,Colorado,8,2005,30,US,2031,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,54.8,0,34.2,24.4,35.2,0,5,0.8
-107.438103738817,40.0038516047816,2032,2031,3550,Oct-05,"Report 13699: Possible knocks heard near the Flat Tops Wilderness area of White River National Forest 
Class B; Rio Blanco County",2005/10/17 00:00:00+00,3551,-107.4381,40.00385,Colorado,8,2005,31,US,2032,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,97.2,0,1.9,77.8,15.2,0.4,4.1,0
-107.197103714393,37.8922534450887,2033,2032,3551,Jun-06,"Report 14997: Possible approach to campers near Spring Creek Pass in the San Juan Mountains
Class B; Hinsdale County",2006/06/10 00:00:00+00,3552,-107.1971,37.89225,Colorado,8,2006,32,US,2033,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,94.7,0,1.2,47,47.1,0,4,0.2
-106.75220408678,39.0157718037422,2034,2033,3552,Aug-04,"Report 16038: Possible camp stalking at Taylor Reservoir outside Aspen
Class B; Gunnison County",2004/08/01 00:00:00+00,3553,-106.7522,39.01577,Colorado,8,2004,33,US,2034,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,96.4,0,14.8,48.1,31.1,0,5.9,0
-107.870804244872,40.2769986963864,2035,2034,3553,Nov-06,"Report 16648: Hunter reports possible vocalizations in the Danforth Hills near Meeker
Class B; Moffat County",2006/11/04 00:00:00+00,3554,-107.8708,40.277,Colorado,8,2006,34,US,2035,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,17.6,0,0.5,32.4,64,2.4,0,0.8
-106.76820308199,40.4805007403182,2036,2035,3554,2004,"Report 16661: Possible tracks found by snowshoers near Steamboat Springs
Class B; Routt County",2004/01/15 00:00:00+00,3555,-106.7682,40.4805,Colorado,8,2004,35,US,2036,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,91.9,0,0.3,68.8,19.8,0.4,8.2,1.9
-106.332502202887,37.3198998515867,2037,2036,3555,Sep-05,"Report 19804: Hunter reports unusual roars In South San Juan Mountains
Class B; Conejos County",2005/09/20 00:00:00+00,3556,-106.3325,37.3199,Colorado,8,2005,36,US,2037,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,79.7,0,0,51.7,46,0.1,2.2,0
-108.109801026212,38.9969032540452,2038,2037,3556,Oct-87,"Report 20028: Hunter recalls unusual and persistent vocalizations at Carson Lake on the Grand Mesa
Class B; Mesa County",1987/10/15 00:00:00+00,3557,-108.1098,38.9969,Colorado,8,1987,37,US,2038,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,97.1,0,2.2,67.1,27.7,0,2,0.1
-106.541001180331,37.2361974324174,2039,2038,3557,Sep-01,"Report 23065: Bowhunters report unusual encounters in the South San Juan Mountains
Class B; Conejos County",2001/09/15 00:00:00+00,3558,-106.541,37.2362,Colorado,8,2001,38,US,2039,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.8,0,2.1,54.3,38.9,0,4.6,0
-106.673502684739,39.8789969862679,2040,2039,3558,Nov-05,"Report 23305: Hunter hears loud vocalization and is nearly trampled by a spooked Elk north of Burns
Class B; Routt County",2005/11/07 00:00:00+00,3559,-106.6735,39.879,Colorado,8,2005,39,US,2040,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,63.9,0,0,44.9,52.5,0.6,0.8,0.9
-106.474498899848,37.265049894811,2041,2040,3559,Jun-08,"Report 24068: Possible vocalization frightens fisherman from campsite along Conejos River
Class B; Conejos County",2008/06/21 00:00:00+00,3560,-106.4745,37.26505,Colorado,8,2008,40,US,2041,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,96.8,0,0.8,71.1,19.7,0,6.8,1.6
-106.421300668722,39.1573518266575,2042,2041,3560,Sep-01,"Report 24194: Hiker describes possible near encounter on the Colorado Trail near Mt. Massive
Class B; Lake County",2001/09/04 00:00:00+00,3561,-106.4213,39.15735,Colorado,8,2001,41,US,2042,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,95.8,0,30.8,39.7,26,0,3.5,0
-107.501003775011,37.3381504751258,2043,2042,3561,Oct-08,"Report 25511: Couple finds large human-shaped footprints while elk hunting near Bear Creek
Class B; La Plata County",2008/10/12 00:00:00+00,3562,-107.501,37.33815,Colorado,8,2008,42,US,2043,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,69,0,0,87.7,7.5,4.2,0.2,0.4
-105.274996467268,38.9099997780752,2044,2043,3562,Sep-97,"Report 25552: Multiple Tracks Found at Florissant Fossil Beds National Monument
Class B; Teller County",1997/09/20 00:00:00+00,3563,-105.275,38.91,Colorado,8,1997,43,US,2044,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,47.5,0,0,67.1,29.5,0.1,2.5,0.7
-105.286899144783,37.5605505450082,2045,2044,3563,Oct-11,"Report 34078: Father and son witness fast-moving biped crossing road east of Fort Garland
Class B; Costilla County",2011/10/14 00:00:00+00,3564,-105.2869,37.56055,Colorado,8,2011,44,US,2045,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0.1,0,0,70.5,25.9,0.2,2,1.4
-105.047004048159,38.6877526396526,2046,2045,3564,Aug-13,"Report 41935: Couple observe a large dark figure as it watches fishermen at Skaguay Reservoir near Victor
Class B; Teller County",2013/08/05 00:00:00+00,3565,-105.047,38.68775,Colorado,8,2013,45,US,2046,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,42.3,43.5,0,62.8,36.1,0.1,0.5,0
-105.572796967107,40.3383781518071,2047,2046,3565,Feb-14,"Report 44401: YMCA camp guest has a possible nighttime sighting and hears strange vocalizations in Estes Park
Class B; Larimer County",2014/02/09 00:00:00+00,3566,-105.5728,40.33838,Colorado,8,2014,46,US,2047,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,79.9,0,9.7,75.9,13,0,0.5,0.7
-105.911102503106,38.7774069669087,2048,2047,3566,Oct-14,"Report 46795: Hunter experiences night-time rock-throwing and possible vocalizations while camping near Hartsel
Class B; Park County",2014/10/12 00:00:00+00,3567,-105.9111,38.77741,Colorado,8,2014,47,US,2048,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,44.5,0,0.2,15.2,83.4,0,1.1,0
-105.414702460255,39.5270110276862,2049,2048,3567,Oct-14,"Report 46805: Hikers are startled by unusual sounds in Staunton State Park
Class B; Jefferson County",2014/10/11 00:00:00+00,3568,-105.4147,39.52701,Colorado,8,2014,48,US,2049,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,37,0,0.3,84.8,12.3,0.3,1.5,0.8
-85.5788230085548,38.0284668152465,2050,2049,86,Jul-01,"Report 46063: Sister remembers possible incident while attempting to scare her brother near the town of Elizabeth
Class B; Harrison County",2001/07/15 00:00:00+00,87,-85.57882,38.02847,Kentucky,21,2001,49,US,2050,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.2,47.5,1.7,27,2.5,20.9
-87.4058525660084,37.2402023997278,2051,2050,103,Aug-00,"Report 1433: Couple fishing at night are frightened by large, heavy animal in the near woods
Class B; Hopkins County",2000/08/15 00:00:00+00,104,-87.40585,37.2402,Kentucky,21,2000,0,US,2051,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,54.4,3.4,23.1,12.6,4.3
-82.8905875713686,38.3388488396569,2052,2051,104, 1980-1983,"Report 1850: Man relates series of events over several years after seeing a report posted from 3-4 miles away
Class B; Carter County",1983/01/15 00:00:00+00,105,-82.89059,38.33885,Kentucky,21,1983,1,US,2052,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,60.7,6.8,15.9,0,16.4
-85.8917511377778,38.1441469288006,2053,2052,105,1971,"Report 2385: Strange sounds heard over the course of that summer
Class B; Jefferson County",1971/08/01 00:00:00+00,106,-85.89175,38.14415,Kentucky,21,1971,2,US,2053,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.5,33.3,1.3,7.4,1.9,45
-83.492045586698,37.2730994402663,2054,2053,107,Jul-86,"Report 2429: High-pitched growling scream heard by witnesses. 
Class B; Perry County",1986/07/01 00:00:00+00,108,-83.49205,37.2731,Kentucky,21,1986,3,US,2054,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,31.8,0,0.6,88.3,5,0.4,0,2.9
-85.2624722980992,37.4109801893007,2055,2054,108,August 1978-1988,"Report 3269: Matching vocalizations heard a decade apart
Class B; Taylor County",1978/08/17 00:00:00+00,109,-85.26247,37.41098,Kentucky,21,1978,4,US,2055,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,45,2.5,44.6,0,5.7
-82.3529997727401,37.4999330572569,2056,2055,109, early90s,"Report 4624: Two teens find prints in the snow near Kimper
Class B; Pike County",1992/12/25 00:00:00+00,110,-82.353,37.49993,Kentucky,21,1992,5,US,2056,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,3.2,80.7,10.9,1.4,0,3.6
-86.0163025519209,37.1496024161344,2057,2056,110,Jun-03,"Report 6632: Vacationer hears vocalizations at Diamond Resort. 
Class B; Barren County",2005/02/04 00:00:00+00,111,-86.0163,37.1496,Kentucky,21,2005,6,US,2057,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,24.9,0,0,71.4,4.7,19.8,0.6,3.1
-83.217349755967,37.282048723732,2058,2057,111,Jan-84,"Report 9407: Two children discover small footprints frozen on the surface of a creek near Jackson. 
Class B; Breathitt County",1984/01/14 00:00:00+00,112,-83.21735,37.28205,Kentucky,21,1984,7,US,2058,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,4.2,65.1,11.2,0.3,0,18.8
-86.1357964510146,37.3816983240658,2059,2058,112,August 1975-77,"Report 10765: Youth watches animal hiding behind trees near Nolin Lake.
Class B; Grayson County",1975/08/09 00:00:00+00,113,-86.1358,37.3817,Kentucky,21,1975,8,US,2059,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.2,57.7,5.4,29.5,0.2,3.5
-85.3589962753778,37.6890026761875,2060,2059,113,Jul-06,"Report 15767: Possible vocalizations and stalking south of Bardstown.
Class B; Nelson County",2006/07/12 00:00:00+00,114,-85.359,37.689,Kentucky,21,2006,9,US,2060,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,25.8,1.2,64.3,0,8.5
-82.7058400500366,38.5308223657589,2061,2060,114,Jan-96,"Report 16896: Possible sasquatch seen squatting in a road near Flatwoods
Class B; Greenup County",1996/01/16 00:00:00+00,115,-82.70584,38.53082,Kentucky,21,1996,10,US,2061,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,6.3,0,0.4,38.6,3.5,11.8,0,36.2
-86.1424978830341,36.7720000144241,2062,2061,115,Apr-02,"Report 22941: Man tells of Grandmother's encounters with shaggy white creature near Scottsville
Class B; Allen County",2002/04/15 00:00:00+00,116,-86.1425,36.772,Kentucky,21,2002,11,US,2062,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.2,42.4,3.7,44.8,0.1,6.3
-85.6718794888367,37.7755010236004,2063,2062,116,Nov-78,"Report 23730: Bowhunters get unexpected response near Boston
Class B; Nelson County",1978/11/15 00:00:00+00,117,-85.67188,37.7755,Kentucky,21,1978,12,US,2063,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0.7,0,0,71.1,4.2,18.5,2.1,3.6
-83.6904295340429,37.8343827765637,2064,2063,117,Oct-08,"Report 24948: Campers experience possible harassment all night in the Red River Gorge
Class B; Powell County",2008/10/22 00:00:00+00,118,-83.69043,37.83438,Kentucky,21,2008,13,US,2064,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,54,0,0.4,84.5,3.8,6.5,0,4.8
-83.1629298160551,36.8977067316766,2065,2064,118,Oct-08,"Report 25257: ATV riders find possible tracks outside Evarts
Class B; Harlan County",2008/10/15 00:00:00+00,119,-83.16293,36.89771,Kentucky,21,2008,14,US,2065,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.9,85.3,6.5,0.2,0,7
-82.8167909707781,37.1982183424195,2066,2065,119,Sep-03,"Report 26036: Man describes encounter at a strip mine near Whitesburg
Class B; Letcher County",2003/09/01 00:00:00+00,120,-82.81679,37.19822,Kentucky,21,2003,15,US,2066,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,5.1,70.8,16.6,0,0,7.1
-85.0004427128744,38.6381330829006,2067,2066,120,Jan-10,"Report 27184: Mother and son have a possible early morning sighting near Eagle Creek
Class B; Carroll County",2010/01/14 00:00:00+00,121,-85.00044,38.63813,Kentucky,21,2010,16,US,2067,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,53.5,4.3,33.4,1.6,6.9
-83.7967810805298,37.6580518922379,2068,2067,121,Oct-09,"Report 27323: Possible harrassment at a secluded cabin near Zachariah
Class B; Lee County",2009/10/13 00:00:00+00,122,-83.79678,37.65805,Kentucky,21,2009,17,US,2068,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,10.3,0,0.1,81.8,6.2,4,0.1,7.7
-87.6448673136541,37.314098725108,2069,2068,122,Aug-00,"Report 27399: Two boaters experience possible intimidation behavior outside Madisonville
Class B; Hopkins County",2000/08/15 00:00:00+00,123,-87.64487,37.3141,Kentucky,21,2000,18,US,2069,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.3,41.1,3.5,33,12,6.7
-82.7459498274725,37.2260410257615,2070,2069,123,Mar-10,"Report 27545: Possible track found at well site near Deane
Class B; Letcher County",2010/03/26 00:00:00+00,124,-82.74595,37.22604,Kentucky,21,2010,19,US,2070,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,4.2,71.3,17.1,0,0,7.2
-82.7039266384814,38.1150903398424,2071,2070,124,Apr-10,"Report 27589: Possible footprint and strange occurrences  at a rural residence west of Louisa
Class B; Lawrence County",2010/04/13 00:00:00+00,125,-82.70393,38.11509,Kentucky,21,2010,20,US,2071,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,75.9,2.8,8.2,0,7.9
-84.0821039810719,36.8816993121479,2072,2071,128,Nov-10,"Report 32377: Father and son have possible encounter in a deer blind near Woodbine
Class B; Whitley County",2010/11/14 00:00:00+00,129,-84.0821,36.8817,Kentucky,21,2010,21,US,2072,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0.2,0,1.5,38.6,12.4,15.3,0,32
-83.4157516696177,38.3352693886081,2073,2072,129,Aug-82,"Report 33097: Memory of a possible daylight sighting when returning to retrieve a watch near Marysville
Class B; Mason County",1982/08/08 00:00:00+00,130,-83.41575,38.33527,Kentucky,21,1982,22,US,2073,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,45.7,0,0,84.3,3.3,8.4,0,3.9
-86.3593062768563,37.5537923800382,2074,2073,130,Apr-12,"Report 35456: Possible knocks, vocalizations and footprints found outside a home near Leitchfield
Class B; Grayson County",2012/04/05 00:00:00+00,131,-86.35931,37.55379,Kentucky,21,2012,23,US,2074,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,14,0,0.1,51.7,4.1,36.7,0.1,4.3
-85.0382707694886,38.2586070099246,2075,2074,131,Aug-12,"Report 36229: Possible vocalizations and rock throwing on a summer night at a home outside Bagdad
Class B; Shelby County",2012/08/12 00:00:00+00,132,-85.03827,38.25861,Kentucky,21,2012,24,US,2075,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,37.4,2,56.1,0,4.2
-85.0382707694886,38.2436091122711,2076,2075,132,Nov-11,"Report 36230: Hunter gets investigated while in his blind outside Bagdad
Class B; Shelby County",2011/11/20 00:00:00+00,133,-85.03827,38.24361,Kentucky,21,2011,25,US,2076,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,48.9,2.9,44.1,0,3.9
-84.637020281531,38.7385430132945,2077,2076,133,Nov-12,"Report 37750: Possible encounters on a farm near Dry Ridge
Class B; Grant County",2012/11/16 00:00:00+00,134,-84.63702,38.73854,Kentucky,21,2012,26,US,2077,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,49.2,3.1,41.1,0,6
-86.5548964636677,36.80659642702,2078,2077,134,Mar-12,"Report 41776: Humanoid figure spotted at night near Octagon Hall during paranormal investigation
Class B; Simpson County",2012/03/20 00:00:00+00,135,-86.5549,36.8066,Kentucky,21,2012,27,US,2078,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,10.7,0,72.8,0,16
-84.204220960795,37.3098404705185,2079,2078,136,September Sep 2014,"Report 47067: ATV riders near Berea have scary ride out of woods at night
Class B; Madison County",2014/09/22 00:00:00+00,137,-84.20422,37.30984,Kentucky,21,2014,28,US,2079,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,18.5,0,0.4,75.7,9.6,5.8,0,8.4
-83.460137427806,37.5391772661673,2080,2079,138,Dec-15,"Report 50746: Possible aggressive behavior at new rural cabin site near Stanton
Class B; Powell County",2015/12/22 00:00:00+00,139,-83.46014,37.53918,Kentucky,21,2015,29,US,2080,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,82.4,4.6,4.7,0,7.7
-88.4117500885541,36.8206995669225,2081,2080,2014,1990,"Report 317: Sighting by a courier near Benton, across from a log cabin on Cole Cemetery Road
Class A; Marshall County",1990/04/15 00:00:00+00,2015,-88.41175,36.8207,Kentucky,21,1990,30,US,2081,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0.8,0,0,36.7,2,54.1,1.2,5.5
-83.6795239864937,37.7764027735775,2082,2081,2015,Aug-78,"Report 912: While observing a footprint,  youth looks off the path to see shiny haired creature looking at him
Class A; Powell County",1978/08/15 00:00:00+00,2016,-83.67952,37.7764,Kentucky,21,1978,31,US,2082,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,29.7,0,0.2,83.4,4.1,4.1,0,8
-84.9235828571652,37.3180995499031,2083,2082,2016,Oct-53,"Report 1024: An account of bigfoot tool use
Class A; Casey County",1953/10/01 00:00:00+00,2017,-84.92358,37.3181,Kentucky,21,1953,32,US,2083,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,68.8,2.8,20.8,0,7
-84.9752719186134,37.9570769590213,2084,2083,2017,Oct-93,"Report 1045: Father and son have a daylight encounter while deer hunting near Lawrenceburg
Class A; Anderson County",2005/01/09 00:00:00+00,2018,-84.97527,37.95708,Kentucky,21,2005,33,US,2084,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,56.4,8.8,26.6,0,7.9
-82.7988965303185,38.5318694227659,2085,2084,2018,Jan-01,"Report 1265: Sighting of 8-foot tall, upright creature
Class A; Greenup County",2001/01/04 00:00:00+00,2019,-82.7989,38.53187,Kentucky,21,2001,34,US,2085,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,5.1,0,0.3,44.5,4,12.1,0,31.1
-82.8830866387462,37.9423500043737,2086,2085,2019,Sep-99,"Report 1488: Young man sees BF run across a clearing, friend sees part of it
Class A; Johnson County",1999/09/15 00:00:00+00,2020,-82.88309,37.94235,Kentucky,21,1999,35,US,2086,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,74.4,13.4,8.9,0,3.2
-82.7462822041276,37.7759128477892,2087,2086,2020, 1951/2,"Report 2155: Woman describes creature she observed from window
Class A; Johnson County",2004/04/21 00:00:00+00,2021,-82.74628,37.77591,Kentucky,21,2004,36,US,2087,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0.5,0,0.5,74.7,6.4,5.3,0,12.1
-88.9949004383931,36.9372008016766,2088,2087,2021,Jan-93,"Report 2363: Late night sighting by motorists along Highway 121
Class A; Ballard County",1993/01/20 00:00:00+00,2022,-88.9949,36.9372,Kentucky,21,1993,37,US,2088,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,38.8,1.3,47.4,8.7,3.5
-83.6664085833456,36.7998999421314,2089,2088,2022, Late 1950's,"Report 2364: Two teenage boys encounter a white ape-like animal
Class A; Bell County",1958/12/31 00:00:00+00,2023,-83.66641,36.7999,Kentucky,21,1958,38,US,2089,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.6,83.6,9.7,0.4,0,5.7
-87.8984437520554,37.3402931146394,2090,2089,2023,Oct-97,"Report 2367: Unusual screams and two sightings near Shady Grove
Class A; Crittenden County",1997/10/01 00:00:00+00,2024,-87.89844,37.34029,Kentucky,21,1997,39,US,2090,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,56.4,2.8,33.9,4.2,2.6
-84.2552003531688,37.537047436812,2091,2090,2024,Jul-93,"Report 2368: Hiker has detailed sighting on Bear Mountain. 
Class A; Madison County",1993/07/01 00:00:00+00,2025,-84.2552,37.53705,Kentucky,21,1993,40,US,2091,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0.1,0,0,47.3,1.2,26.3,0,25
-84.1989029343131,37.8950819851211,2092,2091,2025,1976,"Report 2381: Boy has evening sighting while bike riding with brothers near Booneboro River
Class A; Clark County",1976/08/01 00:00:00+00,2026,-84.1989,37.89508,Kentucky,21,1976,41,US,2092,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,38.4,0.9,53.7,0,6.9
-83.9310971818114,38.4579477547006,2093,2092,2026,Oct-80,"Report 2382: Man fires shots at an unidentified man or animal near his back porch. Later he finds frozen meat littered about his back yard
Class A; Fleming County",1980/10/11 00:00:00+00,2027,-83.9311,38.45795,Kentucky,21,1980,42,US,2093,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,52.1,4.3,38.6,0,4.7
-85.0016015395909,38.4414783655544,2094,2093,2027,1978,"Report 2383: Tall, hairy creature observed standing near a hitching post near family barn.. 
Class A; Henry County",1978/09/30 00:00:00+00,2028,-85.0016,38.44148,Kentucky,21,1978,43,US,2094,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,73.5,4,19,0.3,3.1
-87.0224516027462,36.8947828261752,2095,2094,2028,Oct-72,"Report 2390: Bow hunter encounters large bipedal animal with a short neck and long arms
Class A; Logan County",1972/10/01 00:00:00+00,2029,-87.02245,36.89478,Kentucky,21,1972,44,US,2095,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,38.6,1.2,53.1,0.1,6.2
-86.987048997399,37.0557466320623,2096,2095,2029,Jul-91,"Report 2391: Strange noises followed by strong odor and glimpse of large bipedal animal
Class A; Logan County",1991/07/01 00:00:00+00,2030,-86.98705,37.05575,Kentucky,21,1991,45,US,2096,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,50.1,2.5,40.5,1.3,4.5
-83.8369537400356,38.5146507790779,2097,2096,2030,Oct-80,"Report 2425: Family has evening sighting in Mayslick
Class A; Mason County",1980/10/07 00:00:00+00,2031,-83.83695,38.51465,Kentucky,21,1980,46,US,2097,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,34.3,1.4,58.4,0,5.9
-83.802656062488,38.634540398281,2098,2097,2031,Nov-80,"Report 2426: Early morning sighting by truck driver on I-68. Local police make report
Class A; Mason County",1980/11/05 00:00:00+00,2032,-83.80266,38.63454,Kentucky,21,1980,47,US,2098,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,1.5,47.8,2,27.9,0,13.4
-84.2871444446721,37.5703911599998,2099,2098,2032,1973,"Report 2428: Witness has sighting next to his home in Madison Co
Class A; Madison County",1973/08/01 00:00:00+00,2033,-84.28714,37.57039,Kentucky,21,1973,48,US,2099,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,40.9,1.1,35.5,0,22.3
-83.2556179870705,37.3781434707834,2100,2099,2033,Jul-77,"Report 2430:  Incident near a horse corral in the mountains of eastern Kentucky, 10 miles north of Hazard. 
Class A; Perry County",1977/07/01 00:00:00+00,2034,-83.25562,37.37814,Kentucky,21,1977,49,US,2100,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,6.8,69,17.6,0.8,0,5.7
-82.6957609525487,37.2653215631286,2101,2100,2034,Oct-94,"Report 2435: Several people witness 7 to 8 foot tall creature on an old mining road
Class A; Pike County",1994/10/15 00:00:00+00,2035,-82.69576,37.26532,Kentucky,21,1994,0,US,2101,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,3.9,75.5,17,0,0,3.5
-82.6487700800365,38.4296780345324,2102,2101,2035,Aug-98,"Report 3253: Mother and her son see a tall, hairy, bipedal creature cross the road in two steps
Class A; Boyd County",1998/08/15 00:00:00+00,2036,-82.64877,38.42968,Kentucky,21,1998,1,US,2102,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,51.8,0.9,4.5,0,37.3
